"state","class","gender","age","paid","logpaid"
"STATE 02","C7 ","F",50,7346.8,8.90202012325438
"STATE 06","C1B","F",50,7271.87,8.89176875890984
"STATE 15","C72","M",50,7020.35,8.85656835332687
"STATE 13","C7B","F",50,6953.43,8.8469903419952
"STATE 06","C1B","F",50,6852.97,8.83243741393141
"STATE 12","C1 ","M",50,6353.97,8.756835093383
"STATE 15","C71","M",50,6224.4,8.73623233114535
"STATE 12","C7B","M",50,6167.91,8.72711532369702
"STATE 12","C71","M",50,6117.43,8.71889735266861
"STATE 04","C72","M",50,6080.52,8.71284549761883
"STATE 10","C7B","M",50,6004.24,8.70022116530554
"STATE 02","C71","F",50,5915.24,8.68528735039916
"STATE 17","C7 ","F",50,5736.48,8.65460106078668
"STATE 03","C71","M",50,5559.99,8.62335158868186
"STATE 10","C11","M",50,5556.29,8.62268589833641
"STATE 15","C1 ","F",50,5467.37,8.60655297540497
"STATE 04","C7B","F",50,5405.21,8.59511858223252
"STATE 02","C71","F",50,5170.83,8.55078849620313
"STATE 15","C71","M",50,5090.77,8.53518437511711
"STATE 03","C11","F",50,4836.97,8.48404377061231
"STATE 15","C7C","M",50,4799.3,8.47622535292794
"STATE 13","C11","M",50,4731.81,8.46206307213662
"STATE 04","C7 ","M",50,4651.87,8.44502456827818
"STATE 02","C71","M",50,4507.41,8.41347798815601
"STATE 17","C7B","M",50,4469.17,8.40495798803989
"STATE 10","C1B","F",50,4462.81,8.40353389146224
"STATE 17","C7B","F",50,4453.94,8.40154437668931
"STATE 07","C71","M",50,4406.27,8.39078380555737
"STATE 02","C11","F",50,4216.84,8.34684131136207
"STATE 15","C1B","F",50,4179.35,8.33791101103471
"STATE 10","C7C","M",50,4155.74,8.33224579010816
"STATE 12","C11","M",50,4134.56,8.32713619308982
"STATE 12","C71","F",50,4129.02,8.3257953696622
"STATE 02","C1A","F",50,4068.18,8.31095100397716
"STATE 06","C71","M",50,4013.95,8.29753107287611
"STATE 06","C7A","M",50,3950.69,8.28164552618408
"STATE 17","C71","F",50,3933.49,8.27728235150091
"STATE 06","C1 ","F",50,3920.72,8.27403058938799
"STATE 02","F7 ","F",50,3883,8.26436332973167
"STATE 06","C1B","M",50,3875.35,8.26239126028925
"STATE 03","C7 ","M",50,3807.25,8.2446624227318
"STATE 13","C11","F",50,3803.6,8.24370326566529
"STATE 02","C1B","M",50,3700,8.21608809863232
"STATE 15","C11","M",50,3598.43,8.18825291820898
"STATE 06","C1 ","M",50,3520.36,8.16631853608992
"STATE 06","C1 ","M",50,3492,8.15822991695949
"STATE 13","C1 ","F",50,3481.56,8.15523574818498
"STATE 06","C7 ","F",50,3479.04,8.15451167264261
"STATE 17","C71","F",50,3454.42,8.14740984946124
"STATE 07","C71","M",50,3453.87,8.1472506204766
"STATE 02","C2 ","F",50,3362.5,8.12044002391009
"STATE 17","C7B","F",50,3356.72,8.11871958569682
"STATE 15","C1A","M",50,3337.63,8.11301625326078
"STATE 06","C71","M",50,3311.42,8.10513237939677
"STATE 06","C7 ","F",50,3311.37,8.10511728002022
"STATE 17","C71","M",50,3296.37,8.10057714201054
"STATE 15","C11","M",50,3263.54,8.09056777477969
"STATE 06","C71","M",50,3208.03,8.07341232056363
"STATE 02","C1 ","M",50,3191.16,8.06813976604285
"STATE 04","C7A","F",50,3189.51,8.06762257896476
"STATE 10","C1B","F",50,3160,8.05832730658096
"STATE 10","C1B","F",50,3084.31,8.03408324843829
"STATE 15","C7B","F",50,3083.87,8.03394058074677
"STATE 04","C7B","F",50,3015.35,8.01147118865929
"STATE 13","C1B","M",50,3002.12,8.00707398474559
"STATE 06","C71","M",50,2987.49,8.00218884895383
"STATE 17","C7 ","M",50,2976.8,7.99860417703241
"STATE 15","C71","M",50,2952.27,7.99032964495247
"STATE 10","C7B","M",50,2940.26,7.9862532917967
"STATE 10","C11","F",50,2897.28,7.97152764480754
"STATE 07","C71","F",50,2850,7.9550742732627
"STATE 06","C7A","M",50,2829.38,7.94781288536339
"STATE 15","C7 ","M",50,2826.44,7.94677324822331
"STATE 12","C7B","M",50,2814.95,7.9426997784267
"STATE 02","C11","M",50,2732.69,7.91304175102769
"STATE 10","C1B","M",50,2704.34,7.90261316890326
"STATE 04","C71","M",50,2695.52,7.89934641463789
"STATE 02","C2 ","M",50,2689.84,7.897236991273
"STATE 11","C2 ","M",50,2679.83,7.89350863865713
"STATE 15","C7 ","M",50,2675.56,7.89191398321473
"STATE 06","C11","F",50,2607.72,7.86623155531965
"STATE 02","C1B","M",50,2579.5,7.8553508606847
"STATE 07","C7B","M",50,2545.65,7.84214129912538
"STATE 02","C7B","M",50,2514.96,7.8300121778348
"STATE 14","C71","F",50,2500,7.82404601085629
"STATE 15","C7 ","F",50,2500,7.82404601085629
"STATE 02","C7 ","F",50,2483.38,7.81737581447524
"STATE 02","C1B","M",50,2479.37,7.8157597746293
"STATE 15","C2 ","M",50,2472.16,7.81284754140211
"STATE 02","C2 ","M",50,2464.86,7.80989028973204
"STATE 10","C1B","M",50,2456.67,7.80656205336645
"STATE 15","C11","M",50,2445.76,7.80211119205452
"STATE 06","C7B","M",50,2421.33,7.79207225496009
"STATE 06","C7B","M",50,2397.27,7.78208586889189
"STATE 01","C11","F",50,2381.3,7.7754018360299
"STATE 15","C1 ","M",50,2372.43,7.77167002530698
"STATE 06","C71","M",50,2369.84,7.77057772130171
"STATE 07","C7C","M",50,2355,7.76429600645052
"STATE 02","C1B","F",50,2354.25,7.76397748439017
"STATE 02","C1B","M",50,2353.79,7.76378207398522
"STATE 06","C1A","F",50,2334.63,7.75560869930305
"STATE 03","C1 ","M",50,2334.15,7.75540307813363
"STATE 14","C11","M",50,2315.66,7.74745002308008
"STATE 14","C11","F",50,2249.16,7.71831209215889
"STATE 02","C11","M",50,2231.46,7.71041135874622
"STATE 15","C7B","F",50,2226,7.70796153183549
"STATE 04","C71","M",50,2195.29,7.69406943523342
"STATE 02","C71","M",50,2193.83,7.69340415378573
"STATE 02","C1 ","F",50,2174.44,7.684526439107
"STATE 12","C71","F",50,2154.34,7.67523969112814
"STATE 06","C1 ","M",50,2152.01,7.67415756811103
"STATE 13","C7B","M",50,2146.29,7.67149604919585
"STATE 13","C1B","M",50,2136.97,7.66714421684906
"STATE 13","C7B","F",50,2125.43,7.6617294138291
"STATE 14","C7 ","M",50,2113.8,7.65624255457525
"STATE 15","C7 ","M",50,2109.56,7.65423467391885
"STATE 15","C7B","F",50,2082.47,7.64130996817493
"STATE 02","C1 ","F",50,2078.19,7.63925260155056
"STATE 02","C7B","M",50,2045.36,7.62332909210364
"STATE 02","C7B","M",50,2007,7.60439634879634
"STATE 15","C11","F",50,2006.62,7.60420699355038
"STATE 13","C71","M",50,1997.5,7.59965167764043
"STATE 06","C11","M",50,1997.36,7.59958158757467
"STATE 02","F7 ","F",50,1986.5,7.59412957525465
"STATE 06","C11","M",50,1972.13,7.58686945591065
"STATE 07","C71","M",50,1927.92,7.56419698053367
"STATE 10","C7B","F",50,1922.13,7.56118922512011
"STATE 02","C1 ","M",50,1900.36,7.54979862089087
"STATE 04","C1C","F",50,1893.43,7.54614527808179
"STATE 17","C7 ","F",50,1880.55,7.53931956623014
"STATE 17","C71","M",50,1877.04,7.53745134696147
"STATE 07","C71","F",50,1871.45,7.53446881045005
"STATE 02","C7B","M",50,1852.39,7.52423197618995
"STATE 02","C1A","M",50,1851.72,7.52387021587111
"STATE 13","C71","F",50,1835.11,7.5148597041961
"STATE 17","C71","M",50,1835,7.51479976048867
"STATE 06","C11","F",50,1808,7.49997654095212
"STATE 14","F7 ","M",50,1805.64,7.49867037855879
"STATE 10","C11","M",50,1799.75,7.49540304534941
"STATE 06","C7 ","M",50,1799.66,7.49535303715361
"STATE 04","C7 ","F",50,1758.08,7.47197758346685
"STATE 17","C7B","M",50,1737.09,7.45996657837034
"STATE 07","C71","M",50,1729.19,7.4554083697557
"STATE 10","C11","M",50,1727.14,7.45422214029244
"STATE 04","C7B","F",50,1722.39,7.451468140181
"STATE 04","C71","F",50,1718.52,7.44921873427861
"STATE 02","C71","M",50,1716.48,7.4480309612132
"STATE 06","C7 ","M",50,1713.09,7.44605403634853
"STATE 15","C71","M",50,1682.32,7.42792907214045
"STATE 15","C1B","M",50,1664.75,7.41743024099073
"STATE 04","C7 ","F",50,1659.39,7.41420534393747
"STATE 02","C7B","F",50,1656.74,7.41260709503643
"STATE 02","C11","M",50,1638.61,7.40160360045975
"STATE 15","C11","F",50,1635,7.39939808333135
"STATE 04","C1B","F",50,1624.7,7.3930784623357
"STATE 10","C1B","F",50,1603.73,7.38008744508046
"STATE 15","C7 ","M",50,1586.12,7.36904606137544
"STATE 15","C1B","M",50,1563.22,7.35450307547484
"STATE 15","C11","F",50,1562.74,7.35419596981528
"STATE 02","C7 ","M",50,1554.65,7.34900571889309
"STATE 17","C7B","M",50,1542.63,7.34124403099652
"STATE 15","C71","M",50,1540.89,7.34011545055295
"STATE 15","C1 ","M",50,1532.37,7.33457083550095
"STATE 15","C1B","F",50,1525.54,7.33010372472414
"STATE 07","C7 ","M",50,1522.28,7.32796448996406
"STATE 15","C7B","F",50,1515.82,7.3237118256437
"STATE 15","C1B","M",50,1508.02,7.31855281107942
"STATE 04","C7B","F",50,1504.31,7.31608960029187
"STATE 13","C7B","F",50,1493.88,7.3091320411817
"STATE 02","C7 ","M",50,1482.41,7.30142442076599
"STATE 12","C1 ","F",50,1467.47,7.29129510856314
"STATE 15","C7B","F",50,1450.66,7.27977390426887
"STATE 11","C1B","F",50,1450,7.27931883541462
"STATE 03","C7C","M",50,1438.06,7.27105026202807
"STATE 03","C71","M",50,1436.79,7.2701667376128
"STATE 04","C7B","M",50,1434.74,7.26873892710881
"STATE 02","C11","M",50,1434.16,7.26833459094658
"STATE 02","C7 ","M",50,1425.75,7.26245327003665
"STATE 13","C7 ","M",50,1417.96,7.25697449794949
"STATE 06","C7B","F",50,1408.97,7.25061421997577
"STATE 10","C71","F",50,1407.91,7.24986161422044
"STATE 06","C11","F",50,1400,7.24422751560335
"STATE 14","C71","M",50,1375.26,7.22639808313433
"STATE 15","C7B","M",50,1350,7.20785987143248
"STATE 02","C7B","M",50,1348.14,7.20648114364619
"STATE 10","C1B","M",50,1339.19,7.19982023256277
"STATE 04","C71","M",50,1321.31,7.18637894769547
"STATE 12","C1B","M",50,1311.36,7.17882004561048
"STATE 01","C11","M",50,1266.74,7.14420195010737
"STATE 04","C71","M",50,1263.97,7.14201284024793
"STATE 04","C7B","F",50,1263.22,7.14141929562167
"STATE 14","C7 ","M",50,1261.83,7.1403183272128
"STATE 12","C1B","F",50,1261.15,7.13977928210228
"STATE 10","C11","M",50,1259.68,7.13861299943616
"STATE 15","C71","M",50,1250,7.13089883029635
"STATE 12","C1B","F",50,1247.34,7.12876856288708
"STATE 06","C7 ","F",50,1234.27,7.11823498118026
"STATE 12","C2 ","M",50,1220.37,7.10690937043614
"STATE 17","C71","M",50,1205.26,7.09445059028512
"STATE 17","C71","M",50,1204.08,7.09347106884411
"STATE 14","C1 ","M",50,1202.04,7.09177539241167
"STATE 04","C7B","F",50,1200,7.09007683577609
"STATE 12","C1B","F",50,1185.21,7.07767525305835
"STATE 02","C7 ","F",50,1184.54,7.07710979255167
"STATE 13","C11","M",50,1180.45,7.07365100069422
"STATE 07","C7B","M",50,1178.97,7.07239645492101
"STATE 02","C7B","M",50,1162.77,7.0585603685583
"STATE 02","C7B","F",50,1157.56,7.05406962047009
"STATE 06","C1B","F",50,1156.38,7.05304971493902
"STATE 15","C11","M",50,1155.18,7.0520114549693
"STATE 04","C7B","M",50,1154.64,7.05154388605931
"STATE 02","C1 ","M",50,1152.08,7.04932428328913
"STATE 02","C1B","F",50,1150.72,7.04814311240315
"STATE 02","C1B","F",50,1139.36,7.03822198023381
"STATE 06","C1B","M",50,1121.22,7.02217265716222
"STATE 01","C11","M",50,1120,7.02108396428914
"STATE 02","C1C","F",50,1118.96,7.02015496147105
"STATE 04","C7C","M",50,1091.06,6.99490497973793
"STATE 06","C71","M",50,1084.3,6.98868989647814
"STATE 02","C1B","F",50,1071.7,6.97700145171895
"STATE 07","C7B","M",50,1071.44,6.97675881707887
"STATE 15","C1 ","M",50,1070.34,6.97573163399123
"STATE 10","C1 ","F",50,1056.89,6.96308591233746
"STATE 15","C1B","F",50,1040.58,6.94753352899055
"STATE 13","C1 ","M",50,1038.76,6.94578297307879
"STATE 15","C71","F",50,1037.08,6.9441643508663
"STATE 15","C1B","M",50,1029.67,6.93699364153885
"STATE 15","C1 ","M",50,1024.8,6.93225275058252
"STATE 15","C2 ","M",50,1021.35,6.92888056059709
"STATE 02","C7B","F",50,1019.76,6.92732258447467
"STATE 07","C11","F",50,1012.73,6.92040493367748
"STATE 15","C1 ","M",50,1000.17,6.90792526453377
"STATE 03","C1A","F",50,1000,6.90775527898214
"STATE 13","C1B","F",50,992.95,6.90068031031017
"STATE 06","C7 ","M",50,991.26,6.89897686117055
"STATE 06","C1B","F",50,989,6.89669433162271
"STATE 17","C7A","F",50,983.23,6.8908430703982
"STATE 15","C2 ","M",50,977.32,6.88481413168057
"STATE 13","C71","M",50,970,6.87729607149743
"STATE 17","C71","F",50,960.4,6.8673498643471
"STATE 07","C7 ","M",50,958.87,6.86575550782185
"STATE 15","C7B","M",50,956.84,6.86363618834259
"STATE 04","C7C","M",50,954.26,6.86093617100454
"STATE 06","C1A","F",50,949.15,6.85556684723655
"STATE 17","C7C","F",50,948.35,6.85472363243033
"STATE 02","C7B","F",50,946.91,6.85320405171096
"STATE 15","C7B","F",50,942.04,6.84804773651985
"STATE 17","C7 ","F",50,941.73,6.84771860928797
"STATE 10","C1 ","M",50,939.13,6.84495391478004
"STATE 02","C7B","M",50,935.97,6.84158342468189
"STATE 06","C1A","M",50,925.48,6.83031252183948
"STATE 06","C1B","M",50,922.15,6.82670790012881
"STATE 06","C1 ","F",50,914.11,6.81795091432207
"STATE 15","C11","F",50,912.89,6.81661539140873
"STATE 06","C7B","M",50,891.16,6.79252398486232
"STATE 04","C71","F",50,891,6.79234442747081
"STATE 04","C71","M",50,885.61,6.78627667311026
"STATE 15","C1B","M",50,885.1,6.78570063297483
"STATE 15","C11","F",50,882.83,6.78313265658724
"STATE 15","C7C","M",50,870.77,6.76937787768747
"STATE 06","C11","F",50,867.75,6.7659036547419
"STATE 15","C72","M",50,865.94,6.76381562209752
"STATE 15","C1B","F",50,864.02,6.76159591668429
"STATE 07","C71","M",50,862.57,6.75991630503256
"STATE 15","C71","M",50,855.74,6.75196659168616
"STATE 03","C11","F",50,852.2,6.74782124106581
"STATE 15","C7A","F",50,844.3,6.73850788167545
"STATE 02","F71","M",50,841.01,6.73460355050868
"STATE 02","C11","F",50,838.87,6.73205574809706
"STATE 15","C71","M",50,838.76,6.73192461071854
"STATE 12","C1B","M",50,832.63,6.72458936581965
"STATE 17","C7A","F",50,831.27,6.722954651831
"STATE 01","C7 ","M",50,829.64,6.72099187176068
"STATE 12","C1B","M",50,828.38,6.71947198630386
"STATE 02","C71","M",50,824.95,6.71532277843745
"STATE 06","C1B","F",50,824.84,6.71518942813207
"STATE 06","C1A","F",50,811.23,6.69855161440161
"STATE 07","C71","F",50,806.22,6.69235665811537
"STATE 15","C71","M",50,804.24,6.68989773209716
"STATE 15","C7 ","F",50,800,6.68461172766793
"STATE 12","C1B","F",50,789.69,6.67164046338676
"STATE 03","C71","F",50,789.1,6.67089305552699
"STATE 13","C1B","F",50,788.11,6.66963767402419
"STATE 15","C1B","M",50,780.86,6.66039587640881
"STATE 15","C7 ","M",50,780.68,6.660165334763
"STATE 07","C7 ","M",50,779.14,6.65819074731013
"STATE 15","C1B","F",50,777.6,6.65621225314623
"STATE 15","C71","F",50,775.79,6.65388186500271
"STATE 17","C71","M",50,765.09,6.63999347396549
"STATE 06","C1 ","M",50,764.52,6.6392481859164
"STATE 04","F7 ","M",50,757.8,6.6304194985845
"STATE 15","C7B","M",50,754.3,6.62579016685959
"STATE 15","C1B","F",50,753.73,6.62503421369268
"STATE 01","C7C","M",50,738.11,6.60409286498392
"STATE 06","C7 ","F",50,734.38,6.59902660581998
"STATE 02","C7B","M",50,728.19,6.59056200315597
"STATE 06","C1B","F",50,725.77,6.58723316022397
"STATE 12","C7B","M",50,722.25,6.58237133934634
"STATE 03","C71","M",50,704.04,6.55683517272577
"STATE 15","C71","M",50,700,6.5510803350434
"STATE 03","C71","M",50,694.8,6.54362403436695
"STATE 06","C1 ","M",50,688.07,6.5338905769438
"STATE 15","C71","F",50,687.81,6.53351263700268
"STATE 02","C1B","M",50,686.98,6.53230517971707
"STATE 15","C1B","M",50,684.48,6.52865942589404
"STATE 04","C1 ","F",50,682.45,6.5256892643022
"STATE 04","C71","F",50,680.24,6.52244567707754
"STATE 10","F11","F",50,678.18,6.51941273943069
"STATE 15","C1 ","M",50,677.6,6.51855714333785
"STATE 01","C1 ","M",50,673.86,6.513022374203
"STATE 06","C11","M",50,670.39,6.50785963258884
"STATE 03","C1 ","M",50,665.21,6.50010278027854
"STATE 12","C1 ","F",50,663.79,6.49796583439385
"STATE 02","C1B","F",50,656.78,6.48734910700467
"STATE 15","C1B","M",50,653.36,6.48212827905002
"STATE 10","C1 ","F",50,651.74,6.47964570938942
"STATE 03","C7 ","F",50,646.52,6.47160413354161
"STATE 12","C7B","M",50,641.94,6.46449484137857
"STATE 15","C71","F",50,641.79,6.46426114737643
"STATE 04","C71","F",50,627.49,6.44172773462398
"STATE 17","C71","F",50,624.79,6.43741559327575
"STATE 04","C7B","F",50,621.86,6.43271498701894
"STATE 06","C1B","F",50,606.83,6.40824868593586
"STATE 15","C1B","M",50,597.92,6.39345696573717
"STATE 15","C7B","F",50,594.07,6.3869971575373
"STATE 15","C71","M",50,588.94,6.37832431089058
"STATE 06","C2 ","M",50,584.08,6.37003795974783
"STATE 17","C1B","F",50,582.32,6.36702012481
"STATE 15","C7 ","M",50,576.69,6.35730486043288
"STATE 07","C71","F",50,573.56,6.35186255184684
"STATE 02","C71","M",50,564.16,6.33533789920951
"STATE 03","C71","F",50,563.61,6.33436252294732
"STATE 10","C7B","F",50,560,6.32793678372919
"STATE 15","C71","F",50,549.52,6.30904516990563
"STATE 06","C7 ","M",50,540.88,6.29319744278242
"STATE 03","C71","F",50,533.72,6.27987135687422
"STATE 17","C71","M",50,531.21,6.27515742328624
"STATE 04","C72","F",50,519.62,6.25309777520272
"STATE 14","C71","M",50,519.54,6.25294380468776
"STATE 06","C1 ","M",50,517.19,6.24841031183066
"STATE 02","C1 ","M",50,512.5,6.23930071101256
"STATE 04","C71","F",50,497.26,6.20911302814021
"STATE 15","C7 ","M",50,493.95,6.20243429749048
"STATE 02","C1B","M",50,487.66,6.18961844171859
"STATE 13","C1B","F",50,480.61,6.17505613041008
"STATE 02","C71","M",50,480.1,6.1739944155369
"STATE 15","C71","M",50,479.54,6.17282731107362
"STATE 15","C1 ","M",50,470,6.1527326947041
"STATE 02","C11","F",50,468.33,6.14917317563668
"STATE 14","C1 ","F",50,459.41,6.12994305754094
"STATE 04","C71","M",50,455.16,6.12064900548881
"STATE 10","C7 ","M",50,453.55,6.11710551706095
"STATE 06","C11","M",50,448.56,6.10604245181542
"STATE 13","C1 ","F",50,446.88,6.10229010219687
"STATE 10","C7B","M",50,445.8,6.09987042095177
"STATE 03","C1B","M",50,441.8,6.09085729098602
"STATE 01","C1 ","F",50,436.91,6.0797272242283
"STATE 04","C71","M",50,431.77,6.06789303905755
"STATE 14","C1 ","M",50,428.38,6.060010652143
"STATE 06","C1B","F",50,426.42,6.05542477606686
"STATE 06","C1A","F",50,422.5,6.04618944679723
"STATE 10","C1B","F",50,421.99,6.04498161707278
"STATE 02","C7 ","F",50,416.09,6.03090158301566
"STATE 15","C1 ","M",50,413.77,6.02531026389159
"STATE 15","C1 ","M",50,413.44,6.02451240115418
"STATE 15","C11","M",50,413.3,6.02417372151769
"STATE 15","C1B","F",50,409.23,6.01427734517314
"STATE 15","C7B","F",50,403.01,5.9989613755346
"STATE 12","C1B","F",50,401.8,5.99595445238083
"STATE 15","C11","F",50,384.41,5.95170969132592
"STATE 01","C1 ","M",50,384.34,5.95152757750428
"STATE 14","F71","F",50,383.57,5.94952213348593
"STATE 15","C1 ","F",50,383.13,5.94837435717628
"STATE 06","C71","M",50,382.77,5.94743428660176
"STATE 13","C7B","F",50,382.13,5.94576086484898
"STATE 10","C11","F",50,382.04,5.94552531516654
"STATE 04","C7 ","M",50,377.6,5.93383543427135
"STATE 06","C1 ","F",50,375.89,5.92929654739637
"STATE 07","C7B","M",50,375.07,5.92711267521702
"STATE 02","C71","M",50,370.64,5.91523124110839
"STATE 02","C1B","F",50,367.92,5.90786552323167
"STATE 04","C7B","M",50,361.8,5.8910915729612
"STATE 15","C1 ","F",50,351.62,5.86255104701464
"STATE 02","C71","M",50,350,5.85793315448346
"STATE 02","C11","M",50,328.64,5.79496292674019
"STATE 03","C11","F",50,327.68,5.79203752241109
"STATE 07","C71","M",50,326.43,5.78821553063103
"STATE 15","C1B","M",50,319.94,5.76813347821345
"STATE 04","C71","F",50,319.79,5.76766453036749
"STATE 13","C7B","M",50,308.47,5.73162459388429
"STATE 13","C1C","M",50,282.69,5.64435089088677
"STATE 15","C1A","M",50,281.69,5.64080717549469
"STATE 03","C71","F",50,276.78,5.62322296679778
"STATE 03","C7B","F",50,271.14,5.60263529265124
"STATE 04","C71","M",50,269.92,5.59812561879766
"STATE 10","C7B","M",50,269.87,5.59794036156747
"STATE 15","C7B","F",50,269.28,5.5957517304425
"STATE 03","C1B","F",50,264.34,5.57723615332966
"STATE 15","C1B","F",50,262.68,5.57093656132277
"STATE 10","C71","F",50,261.45,5.56624306063414
"STATE 06","C7 ","M",50,261,5.56452040732269
"STATE 06","C1 ","F",50,259.3,5.55798569254462
"STATE 15","C11","F",50,250,5.52146091786225
"STATE 15","C11","M",50,250,5.52146091786225
"STATE 15","C7B","M",50,249.22,5.51833604051472
